500,2.198
1000,2.256
1500,2.262
2000,2.296
2500,2.276
3000,2.346
3500,2.384
4000,2.412
4500,2.424
5000,2.428
5500,2.402
6000,2.462
6500,2.436
7000,2.424
7500,2.48
8000,2.444
8500,2.46
9000,2.448
9500,2.436
10000,2.434
10500,2.514
11000,2.54
11500,2.424
12000,2.518
12500,2.554
13000,2.494
13500,2.534
14000,2.484
14500,2.54
15000,2.576
15500,2.54
16000,2.544
16500,2.562
17000,2.618
17500,2.642
18000,2.64
18500,2.65
19000,2.692
19500,2.574
20000,2.67
20500,2.644
21000,2.596
21500,2.622
22000,2.69
22500,2.656
23000,2.666
23500,2.678
24000,2.71
24500,2.718
25000,2.688
25500,2.782
26000,2.746
26500,2.774
27000,2.71
27500,2.782
28000,2.752
28500,2.78
29000,2.724
29500,2.706
30000,2.852
30500,2.808
31000,2.786
31500,2.706
32000,2.786
32500,2.844
33000,2.802
33500,2.856
34000,2.798
34500,2.784
35000,2.864
35500,2.838
36000,2.738
36500,2.94
37000,2.874
37500,2.838
38000,2.896
38500,2.854
39000,2.89
39500,2.844
40000,2.984
40500,2.858
41000,2.93
41500,2.86
42000,2.806
42500,2.962
43000,2.922
43500,2.872
44000,2.846
44500,2.828
45000,2.918
45500,2.908
46000,2.912
46500,2.862
47000,2.84
47500,2.94
48000,2.836
48500,2.894
49000,2.938
49500,3.004
50000,3.054
50500,2.992
51000,3.046
51500,2.912
52000,2.938
52500,2.994
53000,2.902
53500,3.006
54000,3.084
54500,2.912
55000,2.906
55500,2.954
56000,2.974
56500,2.924
57000,2.992
57500,3.052
58000,3.052
58500,2.942
59000,2.976
59500,2.99
60000,3.002
60500,2.96
61000,2.988
61500,2.952
62000,2.982
62500,2.958
63000,3.06
63500,2.96
64000,3.0
64500,3.028
65000,3.012
65500,3.044
66000,3.02
66500,3.122
67000,3.122
67500,3.046
68000,3.108
68500,2.992
69000,2.928
69500,2.996
70000,2.982
70500,2.99
71000,2.974
71500,3.016
72000,3.108
72500,3.074
73000,3.07
73500,3.03
74000,3.1
74500,3.046
75000,3.072
75500,3.074
76000,3.05
76500,3.042
77000,3.022
77500,3.114
78000,3.102
78500,3.068
79000,2.952
79500,3.05
80000,3.102
80500,3.098
81000,3.114
81500,2.998
82000,3.076
82500,3.076
83000,3.084
83500,3.19
84000,3.1
84500,3.104
85000,3.18
85500,3.034
86000,3.124
86500,3.144
87000,3.074
87500,3.226
88000,3.032
88500,3.132
89000,3.106
89500,3.11
90000,3.08
90500,3.066
91000,3.102
91500,3.076
92000,3.11
92500,3.144
93000,3.102
93500,3.136
94000,3.174
94500,3.218
95000,3.202
95500,3.102
96000,3.062
96500,3.102
97000,3.012
97500,3.08
98000,3.212
98500,3.088
99000,3.13
99500,3.04
100000,3.124
100500,3.152
101000,3.082
101500,3.114
102000,3.028
102500,3.188
103000,3.106
103500,3.128
104000,3.128
104500,3.122
105000,3.094
105500,3.244
106000,3.152
106500,3.144
107000,3.138
107500,3.126
108000,3.068
108500,3.122
109000,3.158
109500,3.138
110000,3.136
110500,3.184
111000,3.044
111500,3.162
112000,3.24
112500,3.11
113000,3.074
113500,3.196
114000,3.07
114500,3.082
115000,3.194
115500,3.198
116000,3.146
116500,3.126
117000,3.104
117500,3.108
118000,3.09
118500,3.138
119000,3.092
119500,3.148
120000,3.168
120500,3.072
121000,3.138
121500,3.172
122000,3.118
122500,3.25
123000,3.274
123500,3.132
124000,3.138
124500,3.116
125000,3.106
125500,3.12
126000,3.098
126500,3.102
127000,3.118
127500,3.142
128000,3.106
128500,3.082
129000,3.208
129500,3.066
130000,3.07
130500,3.014
131000,3.108
131500,3.088
132000,3.124
132500,3.19
133000,3.034
133500,3.152
134000,3.178
134500,3.174
135000,3.092
135500,3.196
136000,3.054
136500,3.236
137000,3.066
137500,3.142
138000,3.122
138500,3.112
139000,3.044
139500,3.132
140000,3.104
140500,3.146
141000,3.164
141500,3.086
142000,3.162
142500,3.064
143000,3.142
143500,3.174
144000,3.176
144500,3.092
145000,3.152
145500,3.102
146000,3.146
146500,3.096
147000,3.02
147500,3.21
148000,3.126
148500,3.04
149000,3.032
149500,3.16
150000,3.128
150500,3.206
151000,3.13
151500,3.21
152000,3.096
152500,3.132
153000,3.05
153500,3.018
154000,3.09
154500,3.182
155000,3.15
155500,3.078
156000,3.112
156500,3.124
157000,3.158
157500,3.198
158000,3.094
158500,3.216
159000,3.14
159500,3.134
160000,3.1
160500,3.11
161000,3.148
161500,3.134
162000,3.234
162500,3.146
163000,3.068
163500,3.11
164000,3.034
164500,3.068
165000,3.12
165500,3.058
166000,3.106
166500,3.048
167000,3.052
167500,3.134
168000,3.082
168500,3.126
169000,3.134
169500,3.104
170000,3.196
170500,3.148
171000,3.188
171500,3.098
172000,3.098
172500,3.114
173000,3.152
173500,3.07
174000,3.148
174500,3.088
175000,3.028
175500,3.164
176000,3.132
176500,3.03
177000,3.106
177500,3.046
178000,3.126
178500,3.134
179000,3.046
179500,3.028
180000,3.1
180500,3.094
181000,3.146
181500,3.074
182000,3.104
182500,3.126
183000,3.038
183500,3.14
184000,3.082
184500,3.032
185000,3.126
185500,3.096
186000,3.15
186500,3.106
187000,3.16
187500,3.096
188000,3.052
188500,3.122
189000,3.016
189500,3.196
190000,3.076
190500,3.21
191000,3.048
191500,3.136
192000,3.094
192500,3.076
193000,3.03
193500,3.106
194000,3.112
194500,3.046
195000,3.104
195500,3.046
196000,3.166
196500,3.152
197000,3.136
197500,3.058
198000,3.064
198500,3.11
199000,3.158
199500,2.986
200000,3.07
200500,3.19
201000,3.134
201500,2.974
202000,3.146
202500,3.144
203000,3.098
203500,3.126
204000,3.104
204500,3.122
205000,3.18
205500,3.148
206000,3.068
206500,3.11
207000,3.054
207500,3.208
208000,3.16
208500,3.008
209000,3.15
209500,3.13
210000,3.15
210500,3.028
211000,3.042
211500,3.116
212000,3.048
212500,3.118
213000,3.048
213500,3.07
214000,3.106
214500,3.14
215000,3.052
215500,3.204
216000,3.152
216500,3.068
217000,3.088
217500,3.19
218000,3.098
218500,3.122
219000,3.126
219500,3.134
220000,3.096
220500,3.068
221000,3.21
221500,3.062
222000,3.102
222500,3.16
223000,3.15
223500,3.084
224000,3.11
224500,3.25
225000,3.074
225500,3.118
226000,3.15
226500,3.068
227000,3.184
227500,3.006
228000,3.148
228500,3.046
229000,3.12
229500,3.094
230000,3.102
230500,3.098
231000,3.112
231500,3.186
232000,3.132
232500,3.07
233000,3.186
233500,3.102
234000,3.08
234500,3.178
235000,3.242
235500,3.122
236000,3.044
236500,3.076
237000,3.134
237500,2.992
238000,3.21
238500,3.024
239000,3.116
239500,3.088
240000,3.178
240500,3.048
241000,3.144
241500,3.13
242000,3.202
242500,3.158
243000,3.228
243500,3.17
244000,3.098
244500,3.19
245000,3.186
245500,3.076
246000,3.138
246500,3.084
247000,3.136
247500,3.152
248000,3.158
248500,3.186
249000,3.114
249500,3.112
250000,3.036
250500,3.054
251000,3.036
251500,3.084
252000,3.176
252500,3.206
253000,3.128
253500,3.06
254000,3.108
254500,3.148
255000,3.116
255500,3.154
256000,2.974
256500,3.134
257000,3.068
257500,3.192
258000,3.112
258500,3.236
259000,3.12
259500,3.174
260000,3.188
260500,3.136
261000,3.192
261500,3.15
262000,3.14
262500,3.164
263000,3.138
263500,3.204
264000,3.102
264500,3.208
265000,3.124
265500,3.194
266000,3.17
266500,3.142
267000,3.12
267500,3.148
268000,3.134
268500,3.128
269000,3.11
269500,3.228
270000,3.224
270500,3.11
271000,3.166
271500,3.124
272000,3.116
272500,3.078
273000,3.128
273500,3.246
274000,3.28
274500,3.152
275000,3.092
275500,3.154
276000,3.076
276500,3.142
277000,3.176
277500,3.114
278000,3.172
278500,3.116
279000,3.246
279500,3.038
280000,3.182
280500,3.218
281000,3.068
281500,3.156
282000,3.066
282500,3.242
283000,3.176
283500,3.19
284000,3.12
284500,3.074
285000,3.176
285500,3.086
286000,3.194
286500,3.192
287000,3.136
287500,3.216
288000,3.158
288500,3.094
289000,3.014
289500,3.122
290000,3.042
290500,3.126
291000,3.174
291500,3.104
292000,3.202
292500,3.166
293000,3.116
293500,3.102
294000,3.15
294500,3.136
295000,3.252
