500,2.238
1000,2.278
1500,2.276
2000,2.242
2500,2.2
3000,2.228
3500,2.29
4000,2.316
4500,2.178
5000,2.326
5500,2.406
6000,2.548
6500,2.612
7000,2.704
7500,2.76
8000,2.616
8500,2.516
9000,2.698
9500,2.822
10000,2.802
10500,2.818
11000,2.898
11500,3.066
12000,3.13
12500,3.21
13000,3.342
13500,3.428
14000,3.206
14500,3.324
15000,3.524
15500,3.418
16000,3.644
16500,3.486
17000,3.408
17500,3.672
18000,3.754
18500,3.858
19000,4.104
19500,4.25
20000,4.4
20500,4.464
21000,4.306
21500,4.462
22000,4.49
22500,4.794
23000,4.656
23500,4.806
24000,4.746
24500,4.632
25000,4.612
25500,5.016
26000,5.21
26500,5.274
27000,5.13
27500,5.142
28000,5.166
28500,5.194
29000,5.076
29500,5.224
30000,4.972
30500,4.846
31000,5
31500,4.954
32000,4.968
32500,5.144
33000,5.22
33500,5.184
34000,5.244
34500,5.01
35000,5.132
35500,5.322
36000,5.172
36500,5.184
37000,5.228
37500,5.354
38000,5.182
38500,5.204
39000,5.3
39500,5.15
40000,5.194
40500,5.422
41000,5.302
41500,5.322
42000,5.136
42500,5.44
43000,5.154
43500,5.534
44000,5.536
44500,5.488
45000,5.392
45500,5.39
46000,5.518
46500,5.506
47000,5.536
47500,5.252
48000,5.38
48500,5.482
49000,5.49
49500,5.438
50000,5.572
50500,5.424
51000,5.454
51500,5.504
52000,5.61
52500,5.656
53000,5.178
53500,5.8
54000,5.394
54500,5.476
55000,5.676
55500,5.71
56000,5.852
56500,5.668
57000,6.22
57500,6.036
58000,6.272
58500,5.858
59000,6.338
59500,6.08
60000,6.21
60500,6.302
61000,6.138
61500,6.27
62000,6.262
62500,6.352
63000,6.116
63500,6.206
64000,6.222
64500,6.422
65000,6.382
65500,6.516
66000,6.606
66500,6.762
67000,6.632
67500,6.396
68000,6.54
68500,6.476
69000,6.34
69500,6.36
70000,6.602
70500,6.408
71000,6.446
71500,6.56
72000,6.626
72500,6.58
73000,6.766
73500,6.594
74000,6.46
74500,6.754
75000,6.6
75500,6.584
76000,6.776
76500,6.76
77000,6.548
77500,6.656
78000,6.46
78500,6.682
79000,6.312
79500,6.622
80000,6.448
80500,6.462
81000,6.622
81500,6.692
82000,6.694
82500,6.724
83000,6.834
83500,7.042
84000,6.904
84500,6.988
85000,6.842
85500,6.934
86000,6.824
86500,7.008
87000,6.816
87500,6.968
88000,6.764
88500,6.71
89000,6.978
89500,6.882
90000,6.992
90500,7.016
91000,6.972
91500,6.958
92000,7.094
92500,7.032
93000,6.954
93500,6.946
94000,7.04
94500,7.238
95000,7.078
95500,6.87
96000,6.926
96500,6.868
97000,7.14
97500,7.06
98000,7.054
98500,6.962
99000,7.118
99500,6.916
100000,6.944
100500,6.952
101000,6.984
101500,6.87
102000,6.924
102500,7.012
103000,7.096
103500,7.108
104000,6.878
104500,6.682
105000,7.168
105500,7.008
106000,7.098
106500,6.934
107000,6.964
107500,7.012
108000,7.028
108500,6.884
109000,7.118
109500,6.95
110000,6.898
110500,6.956
111000,7.056
111500,6.962
112000,7.084
112500,6.942
113000,7.038
113500,6.862
114000,7.072
114500,7.194
115000,6.974
115500,7.044
116000,7.246
116500,7.13
117000,7.118
117500,6.982
118000,7.018
118500,6.932
119000,7.038
119500,6.962
120000,7.134
120500,6.954
121000,7.088
121500,7.016
122000,6.958
122500,6.794
123000,6.9
123500,6.942
124000,7.122
124500,7.016
125000,7.13
125500,7.144
126000,7.088
126500,7.196
127000,7.034
127500,7.148
128000,7.034
128500,7.228
129000,7.118
129500,7.168
130000,6.932
130500,7.01
131000,6.938
131500,6.918
132000,6.858
132500,6.946
133000,6.934
133500,7.156
134000,7.012
134500,7.082
135000,6.94
135500,6.942
136000,6.922
136500,7.116
137000,7.028
137500,7.1
138000,7.086
138500,7.022
139000,6.97
139500,6.914
140000,6.844
140500,6.91
141000,6.902
141500,6.74
142000,6.88
142500,6.976
143000,6.926
143500,7.066
144000,7.084
144500,7.066
145000,7.016
145500,6.916
146000,7.074
146500,6.94
147000,6.93
147500,7.052
148000,7.096
148500,7.06
149000,7.064
149500,7.084
150000,7.144
150500,6.9
151000,6.874
151500,6.908
152000,6.962
152500,7.026
153000,6.83
153500,6.89
154000,6.946
154500,6.836
155000,6.864
155500,6.832
156000,6.982
156500,6.792
157000,6.818
157500,6.994
158000,7.092
158500,6.98
159000,6.86
159500,7.086
160000,6.988
160500,6.874
161000,7.02
161500,7.15
162000,6.79
162500,6.978
163000,7.024
163500,7.062
164000,6.914
164500,7.03
165000,7.026
165500,6.978
166000,6.93
166500,6.934
167000,6.78
167500,6.86
168000,6.714
168500,6.812
169000,6.912
169500,6.79
170000,6.764
170500,6.798
171000,6.954
171500,7.04
172000,6.896
172500,6.87
173000,6.948
173500,6.754
174000,6.756
174500,6.912
175000,6.756
175500,6.816
176000,6.9
176500,7.042
177000,7.068
177500,6.904
178000,6.936
178500,7.06
179000,7.138
179500,7.04
180000,7.1
180500,6.866
181000,7.002
181500,6.954
182000,6.982
182500,6.972
183000,6.97
183500,6.994
184000,6.99
184500,7.022
185000,6.954
185500,6.916
186000,7.062
186500,7.04
187000,6.894
187500,6.788
188000,6.956
188500,7.008
189000,6.98
189500,6.976
190000,6.85
190500,6.866
191000,6.74
191500,6.884
192000,6.996
192500,7.152
193000,7.098
193500,7.098
